Term,Overlap,P.value,Adjusted.P.value,Old.P.value,Old.Adjusted.P.value,Z.score,Combined.Score,Genes
rhabdomere_membrane_(GO:0033583),2/39,3.69149320629464e-05,0.000106773259752256,0.000427559661519631,0.00120446685135077,-2.11122365996698,21.5490370065748,trp;ninaC
rhabdomere_(GO:0016028),2/54,7.11821731681704e-05,0.000106773259752256,0.000802977900900516,0.00120446685135077,-2.0138596044074,19.2328992340072,trp;ninaC
microvillus_(GO:0005902),1/30,0.00747827934625269,0.00747827934625269,0.0314063427953892,0.0314063427953892,-1.77068762962107,8.66884847333344,trp
