pathway,pval,padj,log2err,ES,NES,size,leadingEdge
GO:0043207,0.966565349544073,0.989105910682126,0.0668966276500666,0.193992538993847,0.737464034782403,104,Q8SXD5|Q70PY2|Q9V521|Q9VP13|Q9VCH5|Q7KUA4|Q9W4C2|Q9VCE1|Q9VLU4|Q7K2W6|A1ZBU5|Q9VER6|Q9VAI9|Q9W1M9|Q8IN43|Q9VVK7|Q9VBI3
GO:0043254,0.116319444444444,0.413626905334938,0.170932335370056,-0.507364855761423,-1.3292108290394,23,Q9VU68|Q9W2N0|Q9NBD7
GO:0043266,0.0958605664488017,0.388634073823565,0.213927855492356,0.60847849265239,1.42671404818908,11,Q9VK99|Q9VKA1|Q9VLP0|Q9VII1|Q9VIH9|Q9VLP1|Q7K188
GO:0043268,0.0958605664488017,0.388634073823565,0.213927855492356,0.60847849265239,1.42671404818908,11,Q9VK99|Q9VKA1|Q9VLP0|Q9VII1|Q9VIH9|Q9VLP1|Q7K188
GO:0043269,0.0958605664488017,0.388634073823565,0.213927855492356,0.60847849265239,1.42671404818908,11,Q9VK99|Q9VKA1|Q9VLP0|Q9VII1|Q9VIH9|Q9VLP1|Q7K188
GO:0043270,0.0958605664488017,0.388634073823565,0.213927855492356,0.60847849265239,1.42671404818908,11,Q9VK99|Q9VKA1|Q9VLP0|Q9VII1|Q9VIH9|Q9VLP1|Q7K188
GO:0043297,0.130755064456722,0.43956907334427,0.165656695205483,-0.621220190262411,-1.35152819707866,11,P16378|Q24372|Q9VLT3
GO:0043324,0.251798561151079,0.587728869037472,0.11331290842208,-0.530211894551015,-1.18180619143087,12,Q9VM10|P15425|A1Z7S3
GO:0043408,0.17870036101083,0.505804182746172,0.138022242496643,-0.508484693268375,-1.2437344383818,18,Q9V393|Q9VW73|Q9VHM3|Q08012|Q9VB05|Q9VZU7|Q7KJ08
GO:0043410,0.543478260869565,0.85515349354077,0.0697792517076235,-0.432077429986942,-0.931976672074656,10,Q9VW73|Q9VHM3|Q08012|Q9VB05|Q7KJ08
GO:0043412,0.247005988023952,0.586007846668382,0.102821842840815,-0.332557822686097,-1.12971401277951,91,P46415|Q9VGW7|Q95R98|Q24319|Q9V393|Q9VKZ8|P15425|Q9XYZ5|O97102|O62602|Q9VVU5|Q86BN8|Q9VKF0|Q7KLW9|Q4V5I9|Q9VKD3|P13677
GO:0043434,0.532976827094474,0.853629552338304,0.0699458736501659,-0.424693622927049,-0.971138488362354,13,Q9VND8|Q8SXX1|Q08012|P40417|Q9VX98
GO:0043436,0.00413632929077596,0.0831486602329454,0.407017918923954,-0.447206147708439,-1.55956164723371,110,Q9VZX9|O62619|P07486|Q9VUY9|Q7K5K3|A1ZBJ2|Q94523|Q9VXZ8|Q9W1H8|P05031|Q5U117|Q9VNX4|Q7JYW9|Q9VJ31|Q9VZI8|Q9VSL9|Q9VDT1|Q9VNW6|Q9I7X6|O97479|P54385|Q9VEB1|Q9VW68|Q9VY42|Q9VHD3
GO:0043455,0.42483660130719,0.758378623188406,0.0928481214159878,0.43824789893734,1.02757031111771,11,Q7KUA4|Q9VLU4|Q9VER6
GO:0043473,0.256944444444444,0.593410795859352,0.109684061970549,-0.437035075468956,-1.14495860008197,23,Q9VM10|P05031|P15425|A1Z7S3|O62602|O18333|A8JTM7
GO:0043474,0.251798561151079,0.587728869037472,0.11331290842208,-0.530211894551015,-1.18180619143087,12,Q9VM10|P15425|A1Z7S3
GO:0043484,0.778032036613272,0.949642572570103,0.0636424081651019,0.311188898022377,0.766924808559225,14,Q9V3V0|Q9VEP9|Q9VTW6|Q9V3T8|Q7K204|Q9W254|P43332
GO:0043487,0.886710239651416,0.98280533442935,0.0551351763385257,0.283121116174203,0.663840840165019,11,Q9W0C3|Q9W1H5|Q9VEN9
GO:0043488,0.886710239651416,0.98280533442935,0.0551351763385257,0.283121116174203,0.663840840165019,11,Q9W0C3|Q9W1H5|Q9VEN9
