pathway,pval,padj,log2err,ES,NES,size,leadingEdge
GO:0008595,0.957547169811321,1,0.0552495663125249,-0.205811009157449,-0.603030525052979,18,Q9VQ91|P17210
GO:0008610,0.835135135135135,1,0.0683110858318647,-0.230406413747313,-0.773205253241775,31,Q9VFN7|Q8T3L6|Q9VAG9
GO:0008652,0.105536332179931,0.466158238552609,0.179782316298324,0.516870147595093,1.35262391740561,16,Q9VNW6|Q7JXZ2|Q9VCK6|Q9VSY6|Q9VAN0|Q9VJ31
GO:0008654,0.463414634146342,0.819916955559473,0.088894528862045,-0.39340563387047,-0.990799918883259,11,Q9VAG9|Q9VCE0|Q7K1C5
GO:0009056,3.41103469725024e-05,0.00479981310970212,0.557332238758646,0.401840407767718,1.67970726214702,221,Q7JYW9|Q9VZU7|Q9V3N7|Q7JYX5|Q9VW54|Q24253|Q7K148|Q9W1H8|Q9VED8|Q9VUY9|P54385|Q9U9Q4|Q9W2L6|Q9VF86|Q9W2E7|Q9VXZ8|P46415|Q9VBP9|O18413|Q7JWF1|Q9W0S7|Q9VZI8|Q9VW68|Q9VHB8|O62619|Q5U117|Q9XYZ5|P17336|Q9VNX4|P22979|A1ZBJ2|Q9VDT1|Q7K2E1|O76742|Q7KUT2|Q9VCK6|O18333|Q9W414|Q9VHD3|O18332|P40301|Q9VNH5|P12370|Q9VUJ1|Q9VH77|Q9VSA3|P07486|P40304|Q9VZX9|Q9VY42|Q9VSL9|Q9VM58|Q9VXY3|Q9VJ86|Q7K519|Q9VY87|Q9VSC3|O96299|Q02748|Q9VKZ8|Q9W5W8|Q9V3Z4|Q9VB05|Q9V3G7|Q9VNA5|Q7KMP8
GO:0009057,0.0143563100336594,0.226451508042196,0.380730400722792,0.386101489301206,1.45828087807638,100,Q9VZU7|Q9VW54|Q7K148|Q9VED8|Q9VUY9|Q9U9Q4|Q9VBP9|O18413|Q9W0S7|Q9XYZ5|Q7KUT2|Q9W414|P40301|Q9VNH5|P12370|Q9VUJ1|P40304|Q9VJ86|Q9VY87|Q9VSC3|Q02748|Q9VKZ8|Q9V3Z4|Q9VB05|Q9V3G7|Q9VNA5|Q7KMP8|Q9V9T9|Q95083
GO:0009059,1.08299122603958e-05,0.00213349271529798,0.593325476396405,0.365859374522482,1.60106376555617,386,Q9W3J5|Q9VXP3|P21187|O97125|O16797|Q9VXQ0|Q9VUY9|A1Z9A8|Q9U9Q4|Q9VKD3|Q8SXF0|Q9W2E7|P41093|Q9VNE9|Q9W253|Q9VBC7|Q9VIF2|Q0E9B6|O77410|Q9VM10|Q9VAY9|Q9VNB9|Q9VV39|O02195|Q9W0S7|P54622|Q9W199|P50887|Q9NJH0|Q7K3V6|Q94901|Q9XYZ5|Q9W3W4|A0A0B4K692|Q9VPL0|P22979|O77477|Q7KLW9|Q8T4G5|P29327|Q9W3M7|Q7JWX3|Q9VGW7|Q7K3J0|Q8MZI3|Q7JVK6|Q7K012|Q9VCX3|Q9W4I3|P13060|Q9VAD4|Q9VMD3|P09180|Q9V3L6|A1Z6L9|Q24319|Q9W414|Q9VPF6|Q9VNZ3|Q9VJD0|Q9VXN4|Q9VGP7|Q7KVQ0|Q9W392|Q7K0E6|Q9VCK0|Q7K3W2|Q9V9M7|Q9VSR5|Q9VNH5|P12370|Q9VP57|Q9VMH8|Q9VFC2|Q9VHN6|Q9W4W8|Q9W1B9|Q9W1L1|A1ZA22|P15425|Q7KN75|Q9VIN9|Q9W086|Q9VBU9|Q9VXE0|Q9VVN2|Q24297|Q9VJ86|Q9V3G1|Q9VFF0|Q95RS6|Q95RQ8|Q9VKU3|Q9GYU8|Q02748|Q8MSS7|Q9VDV2|Q9V6Y3|Q27268|Q9VUN9|Q9VUX1|Q9VGP6|Q8WTC1|Q9VHT5|A1ZBA5|Q9NHA8|Q9VY28|P55841|Q9VFB2|Q9VNC1|Q9VND8|Q76NQ0|Q7K3D4|Q9VJZ1|P28668|Q9W229|P56538|Q9V3E3|Q9W1V3|Q9VN50|Q9NHD5|Q4V5H1|Q0KI98|Q9VF89|Q9VEA1|Q9VKY3
GO:0009060,0.00989446149058799,0.210918994418235,0.380730400722792,-0.378877856240051,-1.5175757797302,69,Q9VJZ4|Q24439|Q8SYJ2|Q9VGZ3|Q9VA37|Q9VWH4|Q9VWI0|Q6IHY5|Q500Y7|Q9VXN2|Q9VTU2|Q9W1N3|Q9VXZ0|Q9W401|Q7PL91|Q9VQD7|Q9W3N7|Q9VMB9|Q9W3X7|Q9VX36|Q9W385|Q9VZU4|Q9VQR2|Q9VEB1|Q9VF27|Q9VV75|Q9W402|B7Z107|Q7JZK1|Q94522|Q9VRL0|Q6IDF5|Q9W2E8|Q9VVH5|A8Y535|Q9VMS1|Q9VMU0|P21914
GO:0009062,0.0684474123539232,0.38280301190187,0.222056046145248,0.509625357163585,1.43200822384491,21,Q9W1H8|Q7JWF1|Q5U117|A1ZBJ2|Q9VDT1|Q7K2E1
GO:0009063,0.000186362158099447,0.0131119089805682,0.518848077743792,0.677992024909904,1.96124309872947,23,P54385|Q9VZI8|Q9VW68|Q9VHB8|Q9VNX4|Q9VCK6|Q9VHD3|Q9VZX9|Q9VY42|Q9VSL9|Q9VM58|Q9VXY3
GO:0009100,0.335753176043557,0.74992489433765,0.0959206777921745,0.468236217944279,1.11408161269095,11,Q24319|P15425|Q9V9T9|Q76NQ0
GO:0009117,0.0100135611359823,0.210918994418235,0.380730400722792,0.475284924038942,1.58809094613604,45,Q9VC18|Q7JYW9|Q9VAJ9|Q9VA09|Q7K569|Q9VUY9|P54385|Q01637|O01666|P35381|P32748|O62619
GO:0009132,0.47005444646098,0.822386553755001,0.077274697304471,0.422234942817118,1.0046300734561,11,Q7JYW9|Q9VUY9|O62619
GO:0009135,0.344322344322344,0.7557726373898,0.0949751525905595,0.474996930570114,1.09756573850918,10,Q7JYW9|Q9VUY9|O62619
GO:0009141,0.398042414355628,0.786653249636622,0.080419996876154,0.362105860966471,1.03585943088765,22,Q7JYW9|Q9VUY9|O01666|P35381|O62619
GO:0009142,0.717668488160291,0.965715110434272,0.0566484183613995,0.344427346508515,0.826374687558436,12,O01666|P35381
GO:0009144,0.323777403035413,0.742438342435816,0.0937465422491719,0.396970190220215,1.10176309706309,20,Q7JYW9|Q9VUY9|O01666|P35381|O62619
GO:0009145,0.667876588021779,0.953614292486963,0.0598603117764473,0.358329548953334,0.852578989992304,11,O01666|P35381
GO:0009150,0.082018927444795,0.412186956801648,0.195789002148949,0.450324752988823,1.38529038016103,29,Q9VC18|Q7JYW9|Q9VA09|Q9VUY9|O01666|P35381|O62619
GO:0009152,0.13973063973064,0.533467752460001,0.152144922367565,0.480511568711494,1.32070219691072,19,Q9VC18|Q9VA09|O01666|P35381
GO:0009165,0.0878048780487805,0.428387144331417,0.191892240384838,0.489090057289146,1.4148020393647,23,Q9VC18|Q9VA09|Q01637|O01666|P35381|P32748
GO:0009166,0.274725274725275,0.696196398748283,0.108820126769161,0.505528176705637,1.16811366746552,10,Q7JYW9|Q9VUY9|O62619
GO:0009179,0.344322344322344,0.7557726373898,0.0949751525905595,0.474996930570114,1.09756573850918,10,Q7JYW9|Q9VUY9|O62619
GO:0009185,0.47005444646098,0.822386553755001,0.077274697304471,0.422234942817118,1.0046300734561,11,Q7JYW9|Q9VUY9|O62619
GO:0009199,0.323777403035413,0.742438342435816,0.0937465422491719,0.396970190220215,1.10176309706309,20,Q7JYW9|Q9VUY9|O01666|P35381|O62619
GO:0009201,0.667876588021779,0.953614292486963,0.0598603117764473,0.358329548953334,0.852578989992304,11,O01666|P35381
GO:0009205,0.323777403035413,0.742438342435816,0.0937465422491719,0.396970190220215,1.10176309706309,20,Q7JYW9|Q9VUY9|O01666|P35381|O62619
GO:0009206,0.667876588021779,0.953614292486963,0.0598603117764473,0.358329548953334,0.852578989992304,11,O01666|P35381
GO:0009259,0.0369395318055145,0.303471176228947,0.321775918075361,0.480206457188675,1.5092537146751,32,Q9VC18|Q7JYW9|Q9VA09|Q9VUY9|Q01637|O01666|P35381|P32748|O62619
GO:0009260,0.0717781402936378,0.386346820706193,0.213927855492356,0.501618726300305,1.43495740986124,22,Q9VC18|Q9VA09|Q01637|O01666|P35381|P32748
GO:0009266,0.695934959349594,0.953614292486963,0.052805004567129,0.288372100164945,0.848827206064405,25,Q9VM10|P06002|P22979|A1Z6L9|P05031|P12370
GO:0009267,0.875,1,0.0560595875032335,-0.276099975846051,-0.673032045622198,10,Q9VCE1
GO:0009306,0.956043956043956,1,0.0437125833579551,0.250950094997097,0.579865276211043,10,O18333|O18332
GO:0009314,0.261904761904762,0.68160280883556,0.138022242496643,-0.359987313946866,-1.15827449295503,27,P10676|P19334|Q8IN43|Q8IN44|Q9W3E2|Q9VD09|Q9VI75
GO:0009408,0.155660377358491,0.552052683200224,0.172324344900946,-0.438517292717188,-1.28486476187363,18,Q8IN43|Q9VSA9|Q8IN44|O02649|Q9VCH5
GO:0009416,0.261904761904762,0.68160280883556,0.138022242496643,-0.359987313946866,-1.15827449295503,27,P10676|P19334|Q8IN43|Q8IN44|Q9W3E2|Q9VD09|Q9VI75
GO:0009581,0.322295805739514,0.742438342435816,0.110564716336619,-0.42831153424924,-1.10903083732307,12,P10676|P19334
GO:0009582,0.322295805739514,0.742438342435816,0.110564716336619,-0.42831153424924,-1.10903083732307,12,P10676|P19334
GO:0009583,0.322295805739514,0.742438342435816,0.110564716336619,-0.42831153424924,-1.10903083732307,12,P10676|P19334
GO:0009605,0.49063670411985,0.837568723670801,0.11776578836269,-0.224190025453508,-0.993651608102866,132,P10676|P19334|Q8SXD5|Q9V521|P29613|A1ZBU5|Q8IN43|Q9VWV6|Q8IN44|Q9VCE1|Q9VL01|Q9VI09|Q9VCH5|Q9V8F5|A1Z6P3|Q7KUA4|A1ZBU8|Q9VD09|Q9VI75|Q95RA9|Q9W4C2|Q9VSL4
GO:0009607,0.43728813559322,0.79820806939451,0.118815039412263,-0.233041706689476,-0.988833811903747,104,Q8SXD5|Q9V521|A1ZBU5|Q8IN43|Q9VWV6|Q8IN44|Q9VCE1|Q9VL01|Q9VI09|Q9VCH5|Q9V8F5|A1Z6P3|Q7KUA4|A1ZBU8|Q95RA9|Q9W4C2|Q9VSL4|Q9VIX1|Q9VTJ4|Q960M4|Q9VAI9|A0A126GUP6|Q9VVK7|Q9VLU4|Q7K2W6|Q9VER6|Q7K5M0|Q9VD29
GO:0009611,0.92962356792144,1,0.0398406946073899,0.220571718116996,0.643325263521272,24,Q9VC18|P05031|P12370|O62602|P48148|Q9VN91|O44386|P08646|P40417
GO:0009615,0.514412416851441,0.86466933549261,0.083129129135339,-0.378039666457107,-0.952100424122756,11,Q8SXD5|Q9VCH5
GO:0009617,0.220963172804533,0.634544388374532,0.157402899305283,-0.301309192255883,-1.15642260719438,52,Q9V521|A1ZBU5|Q8IN43|Q8IN44|Q9VCE1|Q9VI09|Q9V8F5|Q95RA9|Q9W4C2|Q9VSL4|Q9VIX1|Q9VTJ4|Q9VVK7|Q7K2W6|Q9VER6|P08985|Q9V773|Q9W0X2|Q9W2D6|A1ZAL1|Q9VXE8
GO:0009620,0.392059553349876,0.786653249636622,0.105520936843198,-0.340613034572907,-1.02986026472866,21,Q9V521|A1ZBU5|Q9VWV6|Q9VAI9|A0A126GUP6|Q7K2W6|Q9VER6
GO:0009628,0.321739130434783,0.742438342435816,0.129442887745046,-0.263749637430876,-1.05466504963273,67,P10676|P19334|P29613|Q8IN43|Q9VSA9|Q8IN44|P91927|Q9W3E2|O02649|Q9VCH5|Q9VF15|Q9VD09|Q9VI75
GO:0009653,0.42381562099872,0.79721117203646,0.0649407684612899,0.247762225172829,1.01752207009756,175,Q9VZU7|P21187|Q9VTZ4|Q9VQE0|Q9VU68|Q9VBC7|P32392|Q9VHC3|Q9V3I2|P06002|Q00174|P12080|Q9VN14|Q9VPX6|Q5U117|Q9XYZ5|Q9U4G1|P17336|M9PF16|Q7K012|Q9W4P5|Q9VLT3|O18332|P16378|P12370|Q9VF24|Q9VFC2|A1Z877|O62602|O61443|Q02748|P48148|Q9VVG0|Q9NBD7|Q7KJ08|Q9VVA7|P40797|Q9VW57
GO:0009719,0.789391575663027,0.986739469578783,0.0451344222209097,0.251526357280556,0.783164639720969,30,Q9VTZ4|Q9VP57|Q9VF24|O61443|Q02748|Q9VND8|P08646|P35992|P40417|O97102|A0A0B4K7J2
GO:0009725,0.346698113207547,0.7557726373898,0.110122263835536,-0.36905567844995,-1.08134079153754,18,Q24276|Q9VH98|Q8IPW2
GO:0009790,0.321752265861027,0.742438342435816,0.0878312634480124,0.312165061025159,1.09465279272406,59,Q9VTZ4|Q9VQE0|P32392|Q9V3I2|P48596|Q00174|P12080|Q94901|Q9VLT3|P12370|A1Z877|O62602|P48148|Q9NBD7|O61604|Q24372|O44386|P08646|P40417|O97102|Q9VM50|Q9VN21
GO:0009791,0.385524372230428,0.786653249636622,0.0768736734126542,0.285539302062763,1.03892879376165,77,Q9VQE0|Q9VU68|Q9VBC7|Q9VHC3|Q9V3I2|P48596|P12080|Q9VW34|Q9VSN9|Q9VR79|P16378|P12370|Q9VF24|Q9VFC2|Q9VY05|O61443|P48148|P40797|Q9VW57|Q9W3N6|O44386|P14484|P08646|Q9VHI1|P42207|Q24090|P40417|O97102|Q9VM50
GO:0009792,0.659574468085106,0.953614292486963,0.0555947097758869,0.294416835548342,0.858703871607741,24,P32392|Q9V3I2|Q94901|Q9VLT3
GO:0009798,0.995121951219512,1,0.0363783055518278,0.162005247394458,0.476864653116422,25,Q9VPX6|P12370|O62602|Q8SXY6
GO:0009880,0.974958263772955,1,0.0385579101998489,0.207959440760757,0.58435010191222,21,P48596|P12370|O62602|P08646|P40417|Q9VN21
GO:0009886,0.212121212121212,0.629335523913837,0.11331290842208,0.349556499195163,1.18731595410603,48,Q9VU68|Q9VHC3|Q9V3I2|P12080|P16378|P12370|Q9VF24|Q9VFC2|O61443|P48148|P40797|Q9VW57|Q9W3N6|P14484|P08646|Q9VHI1|P42207|Q24090|P40417|Q9VM50
GO:0009887,0.0516224188790561,0.347442680776014,0.241339976815091,0.379555228569272,1.3939917519282,83,Q9VZU7|P21187|Q9VU68|Q9VBC7|Q9VHC3|Q9V3I2|P06002|Q00174|P12080|Q9VN14|Q9VPX6|Q5U117|Q9U4G1|P17336|P16378|P12370|Q9VF24|Q9VFC2|O61443|P48148|Q7KJ08|P40797|Q9VW57|P11046|Q24372|Q9W3N6|P14484|P08646|Q9VHI1|P42207|Q24090|P40417|Q9VCT4|Q9VM50
GO:0009888,0.557352941176471,0.899532021984867,0.0584693210386381,0.258298327497919,0.946643585497909,80,Q9VTZ4|Q9VU68|Q9V3I2|Q00174|P12080|O76742|Q9W4P5|Q9VZI3|Q9W414|Q9VLT3|P16378|O62602|Q7KY04|P48148|Q7KJ08|Q9VVA7|Q9VW57|P11046|Q9VND8|Q24372|O44386|P08646|P35992
GO:0009889,0.260053619302949,0.68160280883556,0.0931454575337804,0.275200186586775,1.09782965633878,142,P21187|Q9W2E7|Q9VNE9|Q9VIF2|Q9W0S7|P54622|Q94901|Q9W3W4|P22979|O77477|Q7KLW9|Q7JWX3|Q9VGW7|Q7JVK6|Q7K012|Q9V3L6|Q9W414|Q9VCK0|Q9VNH5|P12370|Q9VP57|Q9VFC2|Q9VDC6|Q7KN75|Q9VJ86|Q95RQ8|Q02748|Q27268|Q9VUN9
GO:0009890,0.739970282317979,0.974117713542991,0.0458620343117985,0.236951138855526,0.846449276816555,64,Q9VNE9|Q9W0S7|Q7JWX3|Q9VGW7|Q7JVK6|Q9V3L6|Q9VNH5|Q9VP57|Q9VFC2|Q9VDC6|Q7KN75|Q9VJ86
GO:0009891,0.36390977443609,0.765921213289634,0.0808589150280032,0.301040003068852,1.06109245116601,60,P21187|Q9W2E7|P54622|Q94901|P22979|O77477|Q7K012|Q9W414|P12370|Q9VP57|Q7KN75|Q27268|Q9VUN9|Q9VND8|Q9VYF0|Q9VHI1|A0A0B4KGY6|Q24090|Q9VCJ8|Q9GU68|O97102
GO:0009892,0.663204747774481,0.953614292486963,0.0508054139066364,0.244591724794796,0.895599124191391,81,Q9U9Q4|Q9VNE9|Q9W0S7|Q7JWX3|Q9VGW7|Q7JVK6|Q9V3L6|Q9VNH5|P12370|Q9VP57|Q9VFC2|Q9VDC6|Q7KN75|Q9VJ86|Q7K519|Q9VKZ8|Q27268|Q0E8C8|Q9VND8|Q7JV69
GO:0009893,0.0977011494252874,0.447607591553061,0.169570644405628,0.337667581778839,1.26720961750765,95,Q9VZU7|P21187|Q24253|Q9W2E7|P54622|Q94901|Q9XYZ5|P22979|O77477|Q7KUT2|Q7K012|Q9W414|Q9V393|Q9VNH5|P12370|Q9VP57|Q7KN75|Q9VJ86|Q02748|P48148|Q27268|Q9VUN9|Q9NHA8|Q9VND8|Q9V3Z2|Q9VYF0|Q9VHI1|A0A0B4KGY6|Q24090|Q9VCJ8|Q9GU68|O97102
GO:0009894,0.00793454368826469,0.19904222242179,0.380730400722792,0.490361768247059,1.65627497384246,47,Q9VZU7|Q9VW54|Q24253|Q9U9Q4|Q9W2E7|Q9XYZ5|P22979|Q7KUT2|Q9VNH5|P12370|Q9VJ86|Q7K519|Q02748|Q9VKZ8
GO:0009895,0.262295081967213,0.68160280883556,0.11146266692298,0.48833856611638,1.17165676328544,12,Q9U9Q4|Q7K519|Q9VKZ8|Q9VND8|P08646|P40417|Q9VZ49|Q7JZN0
GO:0009896,0.060702875399361,0.366612762462139,0.231126709673834,0.471959160608706,1.43831510996152,28,Q9VZU7|Q24253|Q9XYZ5|Q7KUT2|Q9VNH5|P12370
GO:0009948,0.957547169811321,1,0.0552495663125249,-0.205811009157449,-0.603030525052979,18,Q9VQ91|P17210
GO:0009952,0.957547169811321,1,0.0552495663125249,-0.205811009157449,-0.603030525052979,18,Q9VQ91|P17210
GO:0009953,0.164644714038128,0.557889884088514,0.141225119642531,0.497644366242988,1.28240763588458,15,P21187|Q0E8E8|Q9VPX6|O76742
GO:0009966,0.759656652360515,0.976515065270188,0.0429311093452583,0.226350388431062,0.857886677733857,102,Q9VZU7|Q9VTZ4|Q9U9Q4|Q9W2E7|Q9VBP9|Q9XYZ5|Q9W552|Q9V393|Q9VW73|P12370|Q9VP57|Q9VF24|O62602|Q7K519|P29829|O61443|Q02748|P48148|Q7KJ08|Q9VB05|P19107|P25455|Q9VND8|Q9VN50|Q9W3N6|A0A0B4LFA6|P08646|P35992|Q9VHI1|Q9W2V2
GO:0009967,0.485714285714286,0.834787998380895,0.066132620475844,0.279424526693541,0.971849590861837,56,Q9VTZ4|Q9U9Q4|Q9W2E7|Q9VW73|P12370|Q9VP57|Q9VF24|Q7K519|Q7KJ08|Q9VB05|P25455|Q9VND8|Q9VN50|Q9W3N6|A0A0B4LFA6|P08646|Q9VHI1
GO:0009968,0.806748466257669,0.995798545443363,0.0433636987883266,0.23768060564014,0.802804101748696,47,Q9VZU7|Q9VBP9|Q9XYZ5|Q9V393|P12370|Q9VP57|O62602|P29829|O61443|Q02748|P48148|P19107
GO:0009994,0.702302631578947,0.953614292486963,0.0529129848430584,0.280900625752068,0.834119032399394,26,P21187|Q9VPX6|P12370|O62602|Q8SXY6|Q9NBD7
GO:0010256,0.432766615146832,0.79820806939451,0.0732558655828455,0.303738065488147,1.0108696748851,44,Q7JYX5|P32392|Q9V3I2|O76902|M9PF16|O76742|O18333|Q9W4K0
GO:0010257,0.0691489361702128,0.38280301190187,0.282013350011725,-0.435125949305128,-1.40518064683392,28,Q9VJZ4|Q9VWI0|Q9VTU2|Q9VXZ0|Q7PL91|Q9VQD7|Q9W3N7|Q9W3X7|Q9VPC1|Q9VQR2|Q9VF27|Q6IGM9|Q9W402|M9NEW0|Q7JZK1|Q6IDF5|Q9W2E8
GO:0010467,2.58763572342713e-05,0.00424803531262621,0.575610261071129,0.357628595530408,1.55949726773655,369,Q9W3J5|Q9VXP3|P21187|O97125|O16797|Q9VXQ0|A1Z9A8|Q9U9Q4|Q9VKD3|Q8SXF0|Q9W2E7|P41093|Q9VNE9|Q9W253|Q9VBC7|Q9VIF2|Q0E9B6|O77410|Q9VAY9|Q9VNB9|Q9VV39|O02195|Q9W0S7|Q9W199|P50887|Q9NJH0|Q7K3V6|Q94901|Q9W3W4|A0A0B4K692|Q9VPL0|P22979|O77477|Q7KLW9|Q8T4G5|P29327|Q9W3M7|Q7JWX3|Q9VGW7|Q7K3J0|Q8MZI3|Q7JVK6|Q7K012|Q9VCX3|Q9W4I3|P13060|Q9VAD4|Q9VMD3|P09180|Q9V3L6|A1Z6L9|Q9W414|Q9VPF6|Q9VNZ3|Q9VJD0|Q9VXN4|Q9VGP7|Q7KVQ0|Q9W392|Q7K0E6|Q9VCK0|Q7K3W2|Q9V9M7|Q9VSR5|Q9VNH5|P12370|Q9VP57|Q9VMH8|Q9VFC2|Q9VHN6|Q9W4W8|Q9W1B9|Q9W1L1|A1ZA22|P15425|Q7KN75|Q9VIN9|Q9W086|Q9VBU9|Q9VXE0|Q9VVN2|Q24297|Q9VJ86|Q9V3G1|Q9VFF0|Q95RS6|Q95RQ8|Q9VKU3|Q9GYU8|Q02748|Q8MSS7|Q9VDV2|Q9V6Y3|Q27268|Q9VUN9|Q9VUX1|Q9VGP6|Q8WTC1|Q9VHT5|A1ZBA5|Q9NHA8|Q9VY28|P55841|Q9VFB2|Q9VNC1|Q9VND8|Q7K3D4|Q9VJZ1|P28668|Q9W229|P56538|Q9V3E3|Q9W1V3|Q9VN50|Q9NHD5|Q4V5H1|Q0KI98|Q9VF89|Q9VEA1|Q9VKY3
GO:0010468,0.293956043956044,0.725680960643367,0.0875697115548511,0.277144432243276,1.08874310872241,133,P21187|Q9W2E7|Q9VNE9|Q9VIF2|Q9W0S7|Q94901|Q9W3W4|P22979|O77477|Q7KLW9|Q7JWX3|Q9VGW7|Q7JVK6|Q7K012|Q9V3L6|Q9W414|Q9VCK0|Q9VNH5|P12370|Q9VP57|Q9VFC2|Q7KN75|Q9VJ86|Q95RQ8|Q02748|Q27268|Q9VUN9
GO:0010498,0.00361936017859008,0.115002250835846,0.431707695803346,0.502332222617253,1.70623937345822,48,Q9VZU7|Q9VW54|Q7K148|Q9U9Q4|O18413|Q9XYZ5|Q9W414|P40301|P12370|Q9VUJ1|P40304|Q02748|Q9VKZ8|Q9V3Z4|Q9V3G7|Q9VNA5|Q7KMP8|Q95083
GO:0010506,0.280276816608997,0.702842064165219,0.103958471559957,0.422644252659997,1.1357672012471,18,Q24253|Q9W2E7|P22979|Q7K519|Q9VND8|A1Z7S3|P08646|P40417
GO:0010556,0.208219178082192,0.622606432422383,0.107972360317345,0.289006621079972,1.13834531843616,135,P21187|Q9W2E7|Q9VNE9|Q9VIF2|Q9W0S7|P54622|Q94901|Q9W3W4|P22979|O77477|Q7KLW9|Q7JWX3|Q9VGW7|Q7JVK6|Q7K012|Q9V3L6|Q9W414|Q9VCK0|Q9VNH5|P12370|Q9VP57|Q9VFC2|Q7KN75|Q9VJ86|Q95RQ8|Q02748|Q27268|Q9VUN9
GO:0010557,0.377099236641221,0.783634489644732,0.0797705918628453,0.306952118189758,1.05911763092914,55,P21187|Q9W2E7|P54622|Q94901|O77477|Q7K012|Q9W414|P12370|Q9VP57|Q7KN75|Q27268|Q9VUN9|Q9VND8|Q9VHI1|A0A0B4KGY6|Q24090|Q9VCJ8|Q9GU68|O97102
GO:0010558,0.796380090497738,0.992951046205194,0.0431901998334182,0.229756116045268,0.815618751128547,62,Q9VNE9|Q9W0S7|Q7JWX3|Q9VGW7|Q7JVK6|Q9V3L6|Q9VNH5|Q9VP57|Q9VFC2|Q7KN75|Q9VJ86
GO:0010564,0.868235294117647,1,0.0597317976364411,-0.252267271478443,-0.698242462555371,15,Q86BS3|Q9VCC0|P92177|P53034|Q4QQ70|Q7KND8|P25171
GO:0010604,0.072700296735905,0.3891836537221,0.20207170902116,0.361352706483441,1.32313212036209,81,Q9VZU7|P21187|Q9W2E7|P54622|Q94901|Q9XYZ5|P22979|O77477|Q7KUT2|Q7K012|Q9W414|Q9V393|Q9VNH5|P12370|Q9VP57|Q7KN75|Q02748|P48148|Q27268|Q9VUN9
GO:0010605,0.6,0.933649289099526,0.0560595875032335,0.256137902204314,0.917549658000843,70,Q9U9Q4|Q9VNE9|Q9W0S7|Q7JWX3|Q9VGW7|Q7JVK6|Q9V3L6|Q9VNH5|P12370|Q9VP57|Q9VFC2|Q7KN75|Q9VJ86|Q9VKZ8|Q27268
GO:0010608,0.00195873809019242,0.0685007628375771,0.431707695803346,0.545576684117092,1.73979784460827,35,P21187|Q9VNE9|Q94901|P22979|O77477|Q7JVK6|Q9V3L6|Q9VCK0|Q9VNH5|Q7KN75|Q9VJ86|Q9VUN9
GO:0010628,0.421553090332805,0.796986168863365,0.0758886900606117,0.324191556981969,1.02460743222844,34,P21187|Q9W2E7|Q94901|O77477|P12370|Q7KN75|Q9VUN9|Q9VND8|A0A0B4KGY6|Q9VCJ8|Q9GU68|O97102
GO:0010629,0.678571428571429,0.953614292486963,0.0498907356726307,0.252008043053104,0.865732758375687,50,Q9VNE9|Q9W0S7|Q7JWX3|Q7JVK6|Q9V3L6|Q9VNH5|Q9VFC2|Q7KN75|Q9VJ86|Q27268
GO:0010631,0.0119123380637254,0.212667264080604,0.380730400722792,0.622612855248034,1.67314060374648,18,Q9VU68|Q9V3I2|P48596|P12080|O76742
GO:0010638,0.56479217603912,0.899979434749398,0.0833634065110386,-0.304075397710323,-0.908614390004679,20,Q9I7K0|X2JAU8|Q9VCH5|Q8SX68|A0A0B4KHJ9|Q9VCC0
GO:0010646,0.903899721448468,1,0.0336033244336697,0.203612539354332,0.791688581744159,123,Q9VZU7|Q9VTZ4|Q9U9Q4|Q9W2E7|Q9VBP9|Q9XYZ5|P17336|Q9W552|M9PF16|Q9V393|O18332|Q9VW73|P12370|Q9VP57|Q9VF24|O62602|Q7K519|P29829|O61443|Q02748|P48148|Q7KJ08|Q9VB05|P19107
GO:0010647,0.321752265861027,0.742438342435816,0.0878312634480124,0.312223946178529,1.09485928219272,59,Q9VTZ4|Q9U9Q4|Q9W2E7|M9PF16|O18332|Q9VW73|P12370|Q9VP57|Q9VF24|Q7K519|Q7KJ08|Q9VB05|P25455|Q9VND8|Q9VN50|Q9W3N6|A0A0B4LFA6|P08646|Q9VHI1
GO:0010648,0.754491017964072,0.975293507473243,0.0453152441270267,0.239839850040753,0.826803965316943,51,Q9VZU7|Q9VBP9|Q9XYZ5|Q9V393|P12370|Q9VP57|O62602|P29829|O61443|Q02748|P48148|Q7KJ08|P19107
GO:0010720,0.14519906323185,0.535659465480795,0.178219874951973,-0.488425782284515,-1.31529096888538,14,Q24276|Q9W1F8|A1Z9J3|Q7KSE4|Q9VVA6|Q9VD29
GO:0010817,0.732173913043478,0.971558024620652,0.0535669384770951,0.317436937780413,0.805353067593097,14,Q9VBC7|O18332|Q9VYT0|Q9VY05
GO:0010876,0.647058823529412,0.942829794639749,0.0785029047348687,-0.278886262921966,-0.875095949848688,24,Q9VFN7|Q9VA42
GO:0010927,0.433962264150943,0.79820806939451,0.096240602328129,-0.343859912546147,-1.00751667491578,18,A8DYP0|P18432|P83967|M9NFC0|P17210|A0A0B4KHJ9
GO:0010959,0.0410036964347163,0.303471176228947,0.321775918075361,-0.610979875865364,-1.53876497774311,11,Q9VLP0|Q7K188|Q9VIH9|Q9VII1
GO:0010970,0.138433515482696,0.533467752460001,0.159646701919906,0.545228076350805,1.33619749059357,13,Q9NJH0|Q9U4G1|O18332|Q9VJQ6
GO:0010975,0.865248226950355,1,0.0601186142531851,-0.239946221945936,-0.691556781111468,17,A1Z9J3|Q9VCC0|Q9VVA6|Q9VD29|M9PHA0|Q94533|Q9W289
