Term,Overlap,P.value,Adjusted.P.value,Old.P.value,Old.Adjusted.P.value,Z.score,Combined.Score,Genes
G-protein_coupled_photoreceptor_activity_(GO:0008020),2/200,0.000975491001241299,0.00136568740173782,0.00131316633439472,0.0018384328681526,-18.9797565357043,131.578483605838,trp;ninaC
alcohol_dehydrogenase_(NADP+)_activity_(GO:0008106),1/200,0.0490147537911314,0.0490147537911314,0.0709889919392225,0.0709889919392225,-19.3426097925007,58.330230354341,ninaC
myosin_heavy_chain_binding_(GO:0032036),1/200,0.0490147537911314,0.0490147537911314,0.0709889919392225,0.0709889919392225,-5.90848841564008,17.8178381318462,trp
lipase_activity_(GO:0016298),2/200,0.000975491001241299,0.00136568740173782,0.00131316633439472,0.0018384328681526,-1.83422992076018,12.7159266297262,trp;ninaC
phospholipase_activity_(GO:0004620),2/200,0.000975491001241299,0.00136568740173782,0.00131316633439472,0.0018384328681526,-0.757743811876782,5.25311173201279,trp;ninaC
phosphoric_diester_hydrolase_activity_(GO:0008081),2/200,0.000975491001241299,0.00136568740173782,0.00131316633439472,0.0018384328681526,-0.676918448066399,4.69278427011651,trp;ninaC
phosphatidylinositol_bisphosphate_binding_(GO:1902936),2/200,0.000975491001241299,0.00136568740173782,0.00131316633439472,0.0018384328681526,-0.514956301079699,3.56997040988777,trp;ninaC
