Term,Overlap,P.value,Adjusted.P.value,Old.P.value,Old.Adjusted.P.value,Z.score,Combined.Score,Genes
compound_eye_pigmentation_(GO:0048072),2/200,0.000975491001241299,0.00104516892990139,0.000475095125497016,0.000509030491603945,-1.53820082092388,10.6636842847631,trp;ninaC
sodium_ion_transport_(GO:0006814),2/200,0.000975491001241299,0.00104516892990139,0.000475095125497016,0.000509030491603945,-1.50269337484967,10.4175264427291,trp;ninaC
negative_regulation_of_neuron_death_(GO:1901215),2/200,0.000975491001241299,0.00104516892990139,0.000475095125497016,0.000509030491603945,-1.50075509352924,10.4040891725268,trp;ninaC
fatty-acyl-CoA_biosynthetic_process_(GO:0046949),2/200,0.000975491001241299,0.00104516892990139,0.000475095125497016,0.000509030491603945,-1.48244130356199,10.2771275485231,trp;ninaC
cytosolic_calcium_ion_transport_(GO:0060401),2/200,0.000975491001241299,0.00104516892990139,0.000475095125497016,0.000509030491603945,-1.47853110408033,10.2500198183778,trp;ninaC
fatty-acyl-CoA_metabolic_process_(GO:0035337),2/200,0.000975491001241299,0.00104516892990139,0.000475095125497016,0.000509030491603945,-1.47144958366704,10.2009266850781,trp;ninaC
metarhodopsin_inactivation_(GO:0016060),2/200,0.000975491001241299,0.00104516892990139,0.000475095125497016,0.000509030491603945,-1.47070890784099,10.1957918983462,trp;ninaC
entrainment_of_circadian_clock_by_photoperiod_(GO:0043153),2/200,0.000975491001241299,0.00104516892990139,0.000475095125497016,0.000509030491603945,-1.47017563647303,10.19209495746,trp;ninaC
response_to_light_stimulus_(GO:0009416),2/200,0.000975491001241299,0.00104516892990139,0.000475095125497016,0.000509030491603945,-1.4562677497729,10.0956775646066,trp;ninaC
sensory_perception_of_light_stimulus_(GO:0050953),2/200,0.000975491001241299,0.00104516892990139,0.000475095125497016,0.000509030491603945,-1.45097422406428,10.0589798290819,trp;ninaC
sensory_perception_of_chemical_stimulus_(GO:0007606),2/200,0.000975491001241299,0.00104516892990139,0.000475095125497016,0.000509030491603945,-1.44579623821301,10.0230830816626,trp;ninaC
compound_eye_photoreceptor_fate_commitment_(GO:0001752),2/200,0.000975491001241299,0.00104516892990139,0.000475095125497016,0.000509030491603945,-1.444663839403,10.0152326480715,trp;ninaC
"phototransduction,_UV_(GO:0007604)",2/200,0.000975491001241299,0.00104516892990139,0.000475095125497016,0.000509030491603945,-1.43337330853948,9.93696025678282,trp;ninaC
protein_deglycosylation_(GO:0006517),2/200,0.000975491001241299,0.00104516892990139,0.000475095125497016,0.000509030491603945,-1.43303494243428,9.93461451020061,trp;ninaC
regulation_of_endocytic_recycling_(GO:2001135),2/200,0.000975491001241299,0.00104516892990139,0.000475095125497016,0.000509030491603945,-1.43228405156096,9.92940890694222,trp;ninaC
receptor-mediated_endocytosis_(GO:0006898),2/200,0.000975491001241299,0.00104516892990139,0.000475095125497016,0.000509030491603945,-1.41500219316692,9.80960122041573,trp;ninaC
regulation_of_rhodopsin_mediated_signaling_pathway_(GO:0022400),2/200,0.000975491001241299,0.00104516892990139,0.000475095125497016,0.000509030491603945,-1.41145590360098,9.78501632109756,trp;ninaC
positive_regulation_of_phagocytosis_(GO:0050766),2/166,0.000673621169534991,0.00104516892990139,0.000328290942347261,0.000509030491603945,-1.33187366681055,9.72646384246696,trp;ninaC
very_long-chain_fatty_acid_biosynthetic_process_(GO:0042761),2/200,0.000975491001241299,0.00104516892990139,0.000475095125497016,0.000509030491603945,-1.40263499999087,9.72386479268531,trp;ninaC
"phototransduction,_visible_light_(GO:0007603)",2/200,0.000975491001241299,0.00104516892990139,0.000475095125497016,0.000509030491603945,-1.39566417573883,9.67553906823036,trp;ninaC
microvillus_organization_(GO:0032528),2/200,0.000975491001241299,0.00104516892990139,0.000475095125497016,0.000509030491603945,-1.39246165743883,9.6533373871476,trp;ninaC
very_long-chain_fatty_acid_metabolic_process_(GO:0000038),2/200,0.000975491001241299,0.00104516892990139,0.000475095125497016,0.000509030491603945,-1.39185739817256,9.64914831771406,trp;ninaC
regulation_of_rhodopsin_gene_expression_(GO:0007468),2/200,0.000975491001241299,0.00104516892990139,0.000475095125497016,0.000509030491603945,-1.38470649032568,9.59957415119996,trp;ninaC
long-chain_fatty-acyl-CoA_metabolic_process_(GO:0035336),2/200,0.000975491001241299,0.00104516892990139,0.000475095125497016,0.000509030491603945,-1.37037453225937,9.50021685407554,trp;ninaC
phosphatidylethanolamine_metabolic_process_(GO:0046337),2/200,0.000975491001241299,0.00104516892990139,0.000475095125497016,0.000509030491603945,-1.34225727549828,9.30529201397968,trp;ninaC
phosphatidylinositol_dephosphorylation_(GO:0046856),2/200,0.000975491001241299,0.00104516892990139,0.000475095125497016,0.000509030491603945,-1.34202546697039,9.30368498522092,trp;ninaC
rhodopsin_mediated_signaling_pathway_(GO:0016056),2/200,0.000975491001241299,0.00104516892990139,0.000475095125497016,0.000509030491603945,-1.33338857849587,9.24380915454775,trp;ninaC
eclosion_rhythm_(GO:0008062),2/200,0.000975491001241299,0.00104516892990139,0.000475095125497016,0.000509030491603945,-1.33305596978094,9.24150332147437,trp;ninaC
phospholipid_dephosphorylation_(GO:0046839),2/200,0.000975491001241299,0.00104516892990139,0.000475095125497016,0.000509030491603945,-1.33132552861197,9.22950691759248,trp;ninaC
regulation_of_clathrin-dependent_endocytosis_(GO:2000369),2/200,0.000975491001241299,0.00104516892990139,0.000475095125497016,0.000509030491603945,-1.32329970803371,9.17386735765436,trp;ninaC
negative_phototaxis_(GO:0046957),2/200,0.000975491001241299,0.00104516892990139,0.000475095125497016,0.000509030491603945,-1.32215024715485,9.16589864008305,trp;ninaC
stabilization_of_membrane_potential_(GO:0030322),2/200,0.000975491001241299,0.00104516892990139,0.000475095125497016,0.000509030491603945,-1.31464660803966,9.11387913949329,trp;ninaC
long-chain_fatty_acid_metabolic_process_(GO:0001676),2/200,0.000975491001241299,0.00104516892990139,0.000475095125497016,0.000509030491603945,-1.30423733700759,9.04171614334187,trp;ninaC
metal_ion_transport_(GO:0030001),2/200,0.000975491001241299,0.00104516892990139,0.000475095125497016,0.000509030491603945,-1.27882250859608,8.86552607592983,trp;ninaC
regulation_of_metal_ion_transport_(GO:0010959),2/200,0.000975491001241299,0.00104516892990139,0.000475095125497016,0.000509030491603945,-1.27387665853045,8.83123862600641,trp;ninaC
regulation_of_membrane_potential_in_photoreceptor_cell_(GO:0016057),2/200,0.000975491001241299,0.00104516892990139,0.000475095125497016,0.000509030491603945,-1.2447023792033,8.62898590337857,trp;ninaC
phosphate_ion_transport_(GO:0006817),2/200,0.000975491001241299,0.00104516892990139,0.000475095125497016,0.000509030491603945,-1.2430969512456,8.61785616228752,trp;ninaC
optomotor_response_(GO:0071632),2/200,0.000975491001241299,0.00104516892990139,0.000475095125497016,0.000509030491603945,-1.24196413288455,8.61000282012969,trp;ninaC
photoperiodism_(GO:0009648),2/200,0.000975491001241299,0.00104516892990139,0.000475095125497016,0.000509030491603945,-1.16540495596588,8.07925099588368,trp;ninaC
potassium_ion_transport_(GO:0006813),2/200,0.000975491001241299,0.00104516892990139,0.000475095125497016,0.000509030491603945,-1.14272568769399,7.92202538959671,trp;ninaC
rhabdomere_morphogenesis_(GO:0061541),1/147,0.0362172997519996,0.0377263539083329,0.0317627337349033,0.0330861809738577,-1.62488031299032,5.3917077208454,trp
phospholipid_translocation_(GO:0045332),1/200,0.0490147537911314,0.0490147537911314,0.0430125725499041,0.0430125725499041,-1.57914687553049,4.76212889579896,trp
phospholipid_transport_(GO:0015914),1/200,0.0490147537911314,0.0490147537911314,0.0430125725499041,0.0430125725499041,-1.40923822733382,4.24974661156608,trp
trehalose_metabolic_process_(GO:0005991),1/200,0.0490147537911314,0.0490147537911314,0.0430125725499041,0.0430125725499041,-1.34727921761803,4.06290091969621,ninaC
R7_cell_fate_commitment_(GO:0007465),1/132,0.0325704797018037,0.0344054363047223,0.0285668817900369,0.0301762835810248,-1.06312974020811,3.64052718989512,trp
