Term,Overlap,P.value,Adjusted.P.value,Old.P.value,Old.Adjusted.P.value,Z.score,Combined.Score,Genes
endoplasmic_reticulum_exit_site_(GO:0070971),1/200,0.0199004950251436,0.0199004950251436,0.042111879321878,0.042111879321878,-59.3154972198341,232.339435620671,ninaE
secondary_lysosome_(GO:0005767),1/200,0.0199004950251436,0.0199004950251436,0.042111879321878,0.042111879321878,-7.35618464462083,28.814253757636,ninaE
rough_endoplasmic_reticulum_(GO:0005791),1/187,0.018613040652374,0.0199004950251436,0.0393882254349146,0.042111879321878,-6.76925126575639,26.9679716063718,ninaE
rhabdomere_membrane_(GO:0033583),1/200,0.0199004950251436,0.0199004950251436,0.042111879321878,0.042111879321878,-4.80654024749804,18.8272694444904,ninaE
rhabdomere_microvillus_(GO:0035996),1/200,0.0199004950251436,0.0199004950251436,0.042111879321878,0.042111879321878,-4.79271360640094,18.7731103437561,ninaE
unconventional_myosin_complex_(GO:0016461),1/200,0.0199004950251436,0.0199004950251436,0.042111879321878,0.042111879321878,-4.29673428746498,16.8303540584295,ninaE
microvillus_membrane_(GO:0031528),1/200,0.0199004950251436,0.0199004950251436,0.042111879321878,0.042111879321878,-1.69435789057228,6.63681793943319,ninaE
inaD_signaling_complex_(GO:0016027),1/200,0.0199004950251436,0.0199004950251436,0.042111879321878,0.042111879321878,-1.29214208359752,5.06133433109582,ninaE
