"protein_id","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"Q9VC18",0.840900893783122,18.2100580023051,15.5572987936697,5.34590326098329e-09,8.91696663932012e-06,11.1194550730576
"Q8MSI2",-0.761746348228662,24.0545359721853,-14.3899415265086,1.24378655630361e-08,1.03731798795721e-05,10.3503624939128
"Q9VLB7",0.814590382361004,21.0791828750061,12.1414321974497,7.64819730152128e-08,4.25239769964583e-05,8.64141290504285
"Q9V3N7",0.605663705165867,20.5385384549374,11.2022975384799,1.784468449805e-07,6.09982189762065e-05,7.82272010971313
"Q9VA09",0.717891126775829,16.3754738181992,11.1453139276083,1.88222894273473e-07,6.09982189762065e-05,7.77078465737934
"Q9VC06",0.861311545357717,16.3836066963437,10.9099830352644,2.35182916705713e-07,6.09982189762065e-05,7.55342125405357
"Q9VLC5",0.701507924379619,21.7692412956303,10.6541292036049,3.01012062513573e-07,6.09982189762065e-05,7.3117179824941
"Q9W2N0",0.542470712111857,16.2793021701122,10.4890259340873,3.53908587793702e-07,6.09982189762065e-05,7.15268587454308
"O97125",0.662541786334245,18.4676698327401,10.3416708906836,4.09655644315795e-07,6.09982189762065e-05,7.00867318619383
"Q9VZF6",0.551316518553072,14.9998471495332,10.2600792847688,4.44545737974668e-07,6.09982189762065e-05,6.92807586482191
"Q7JYX5",0.793371589126803,14.9267010936988,10.2128811708348,4.66183215909502e-07,6.09982189762065e-05,6.88117097626951
"Q9V4E7",1.30292940665369,15.7149598382524,10.1909192797227,4.76636672498647e-07,6.09982189762065e-05,6.85927462965581
"A1Z803",0.62962900555803,18.7875165107467,10.0911823945785,5.27399072058792e-07,6.09982189762065e-05,6.75926479313235
"Q7K569",0.647037923071398,20.5586605327605,10.0577394194349,5.45703050647733e-07,6.09982189762065e-05,6.72551953492041
"Q7JUS9",0.711004592010102,20.537771745897,9.98968093149496,5.85105603981732e-07,6.09982189762065e-05,6.65651620760151
"P21187",0.620905529959327,18.8653479843893,9.98966561390384,5.85114810323323e-07,6.09982189762065e-05,6.65650062738385
"Q8IN49",0.504142342313791,16.8480441019707,9.66230769807349,8.22722873983444e-07,7.92143842715899e-05,6.31830687812878
"Q24253",0.756144490100901,18.8785118802021,9.6260799877724,8.54831484945215e-07,7.92143842715899e-05,6.28022809199845
"Q9VFN7",-0.588266316630882,18.6432717821932,-9.53587714913567,9.40801463027602e-07,8.0858089543163e-05,6.1848409666896
"Q9VHR8",0.524861763115318,20.3332388569267,9.50771109938777,9.69521457352075e-07,8.0858089543163e-05,6.1548868204976
"Q9VW54",0.560651678722614,15.8118021696516,9.42771948006087,1.05636655371627e-06,8.39056862666063e-05,6.06937400611311
