"protein_id","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"O16797",0.70002665321374,16.7021443619149,15.4762610034925,9.10960563757184e-11,1.51948222034698e-07,14.9894845562241
"Q9VC06",0.651655167867567,16.4572731614066,12.8825158752365,1.25254595185503e-09,6.41841443006903e-07,12.4834135637986
"Q9VC18",0.677337048443498,18.2956868694891,12.8682612857559,1.27225441707417e-09,6.41841443006903e-07,12.4682591092083
"Q9VXP3",0.672862129146624,14.6276616252256,12.6954230912301,1.53918811272639e-09,6.41841443006903e-07,12.2831871397941
"Q9VZU7",0.483502751290395,17.579644743353,11.6312407179218,5.22679588233994e-09,1.20536767985804e-06,11.0873221513721
"Q9VIE8",0.540427659600894,24.8826894305362,11.6034639169152,5.40278987005709e-09,1.20536767985804e-06,11.054748968686
"Q9VNE9",0.66223218560279,18.8313822329758,11.5407370228657,5.82371407014679e-09,1.20536767985804e-06,10.980925448205
"P21187",0.580871936934624,18.9554877083743,11.4734371692041,6.314173814986e-09,1.20536767985804e-06,10.9013088341102
"P48596",0.457556396197209,21.8671849202627,11.4204793855987,6.73079195839894e-09,1.20536767985804e-06,10.8383578469858
"Q9VHR8",0.52279870593258,20.4200281317183,11.361821460009,7.22642493919688e-09,1.20536767985804e-06,10.7683193926513
"Q9VZF6",0.627736242643977,15.1172064773223,11.2505401866376,8.27591091811197e-09,1.25492903740098e-06,10.634540191667
"P17336",0.564301229115866,20.7184298598347,10.598871782266,1.87180987484841e-08,2.6018157260393e-06,9.82653170016404
"Q9W3J5",0.557991313558906,16.1340150729091,10.3611776800631,2.54553931933993e-08,3.26612275743e-06,9.52097076306053
"Q9VQE0",0.57893034694257,17.3636870128639,10.2862210743774,2.80784021242452e-08,3.34534105308865e-06,9.42336816630482
"Q9VFQ9",0.445307743632561,19.1626273449326,10.231666919789,3.01662207691198e-08,3.35448374952613e-06,9.35195196274172
"Q9VLC5",0.533100280623355,21.8300234017748,10.1695406445909,3.27451586643345e-08,3.41368279075687e-06,9.27023056470973
"A1Z803",0.502810500204966,18.850181843222,9.80696076011547,5.32608041229487e-08,5.22582478100462e-06,8.78480652100884
"P41093",0.623397237729094,18.9391123115763,9.5520906239641,7.55815748520452e-08,7.00389260295619e-06,8.4347059675614
"O97125",0.537872792050305,18.5365371323678,9.47653305684329,8.39558411599955e-08,7.37043910815118e-06,8.32947415602195
"Q9VXQ0",0.647839252227987,15.039792581842,9.25286282593691,1.1500246371265e-07,9.59120547363505e-06,8.01401952568866
"X2JAU8",-0.420848631305216,21.7407018705736,-9.18712809955969,1.26275822807296e-07,1.0029908211551e-05,7.92017627650441
"Q9I7Q5",-0.572597641264373,20.6437911542664,-8.9419987091538,1.79726621543433e-07,1.27178916822532e-05,7.56560608423279
"Q9V3N7",0.393187325729439,20.5686569459863,8.92308787715234,1.84739861552629e-07,1.27178916822532e-05,7.53794619718363
"Q94901",0.339546812259563,18.9179618462046,8.90927910012841,1.88493520091459e-07,1.27178916822532e-05,7.51772087710024
"Q7JYW9",0.432693870019058,17.2438855857285,8.90065558954418,1.90878356615012e-07,1.27178916822532e-05,7.50507828912084
"Q9VW54",0.476843657269495,15.8773081089544,8.87473337934845,1.98240517828887e-07,1.27178916822532e-05,7.46701922359969
"Q8IN49",0.470517595558324,16.9208595767712,8.75063722816471,2.37869739538573e-07,1.40580555507207e-05,7.28366060286262
"Q9VAC1",0.338415452089858,23.3693261272332,8.7258289014499,2.46748433799971e-07,1.40580555507207e-05,7.24677351523386
"P45437",0.521029435087756,16.0942517585338,8.67906987093399,2.64445538191021e-07,1.40580555507207e-05,7.17703735103042
"P09180",0.36148145557803,20.6734751591385,8.66547144213123,2.69839455782233e-07,1.40580555507207e-05,7.15670485858664
"P32392",0.45403638329746,17.6603191759224,8.66265425796229,2.70971330597448e-07,1.40580555507207e-05,7.15248965150049
"Q9VA09",0.499263239720833,16.4222463769768,8.6616341153948,2.71382430726029e-07,1.40580555507207e-05,7.15096301690795
"Q0E9B6",0.427122002149659,19.1145416785277,8.64512604540945,2.78126998305625e-07,1.40580555507207e-05,7.12624049032333
"Q9VFZ4",0.63956290207825,16.5965349127858,8.5060395153382,3.42470948903817e-07,1.68012218462226e-05,6.91656602225238
"Q9VLB7",0.462060910732593,21.0974381148568,8.37270322441774,4.18993593817569e-07,1.99680375567916e-05,6.7132274834874
"Q9W3Y3",-0.376279525027101,18.0873189781384,-8.25586580675176,5.00863984237807e-07,2.32066979363517e-05,6.53315205019892
"Q9VV31",-0.914129140048024,15.6252071715139,-8.17157579639989,5.70281148997333e-07,2.49097891218272e-05,6.40212949146736
"Q9VV36",-0.523209203391222,23.0997147437131,-8.1651159477932,5.76002950015551e-07,2.49097891218272e-05,6.39204951606523
"Q9VFN7",-0.342899664269552,18.6270162802085,-8.15794749704192,5.82423126949197e-07,2.49097891218272e-05,6.38085738245074
"P10676",-0.655514005724672,19.6680274835087,-8.11708937590237,6.20481910233004e-07,2.58740956567163e-05,6.31693563508169
"Q9VEY0",0.48806611806225,18.0345866616263,8.09978220271419,6.37383688369489e-07,2.59306339561051e-05,6.28979220283079
"Q9VED8",0.562512169993465,16.3629338971043,8.07747732016315,6.59883078374591e-07,2.62067851125909e-05,6.25475203918494
"Q9W369",-0.387098211229389,22.2458235059154,-8.00966892323088,7.33557315932726e-07,2.84552000692044e-05,6.14782078571162
"P29613",-0.339693782658394,23.8436814000175,-7.98547221665736,7.61898861164985e-07,2.88828931914363e-05,6.10951490991944
"Q9VKD3",0.387693116567448,18.7205628702694,7.84767658830772,9.46809420892381e-07,3.50950692010776e-05,5.88987219441689
"Q9VN13",0.490525440369577,17.063191730045,7.82801529068825,9.76814504832046e-07,3.54201433491272e-05,5.85832395301984
"Q9W1H8",0.385123226935118,20.5885079530425,7.72596025557766,1.1494418882597e-06,4.07929589280251e-05,5.69372593070034
"Q01637",0.407371955573714,15.9823042884879,7.71007824040378,1.17906478909136e-06,4.09725014209248e-05,5.66798351835377
"Q9VNB9",0.734286335244629,18.9527089639193,7.67502736315209,1.24731399145555e-06,4.21909135338191e-05,5.61104945735036
"Q9W253",0.502318549677808,15.194697491675,7.66641231492943,1.26471563350777e-06,4.21909135338191e-05,5.59703012449564
"Q9VHC3",0.457015836325517,17.2194259054418,7.58927200806822,1.43237384104858e-06,4.68470503307654e-05,5.47104640849621
"P23779",-0.358021434103989,20.9431527571856,-7.5062480887487,1.63914819583814e-06,5.1955878419098e-05,5.33454081292802
"Q24276",-0.452482484912036,18.6548975736994,-7.49095598799927,1.68053378845035e-06,5.1955878419098e-05,5.30929442747965
"Q9W1R3",-0.337114616627293,16.967994979483,-7.49041243812706,1.68202484090605e-06,5.1955878419098e-05,5.30839646385665
"Q9VHT3",-0.441811719713073,15.7319151931264,-7.47012976041237,1.73866779632152e-06,5.27290524411691e-05,5.27485960358148
"Q7JWF1",0.461762802531474,20.5600727128267,7.39802241185019,1.95678872276946e-06,5.82843498139189e-05,5.15517147317083
"Q8SXD5",-0.396070167730159,20.7561679568443,-7.35660955928665,2.09486821310332e-06,6.13024592887076e-05,5.08610621887762
"Q9VAY9",0.539726643299575,14.5982346967918,7.29446140101538,2.321566934641e-06,6.59640900998134e-05,4.9820131112129
"Q9W0S7",0.37763851367118,17.9139971172461,7.29143000244067,2.33326217978956e-06,6.59640900998134e-05,4.97692202020631
"Q9V521",-0.525567173324959,17.6716149072458,-7.2672352184782,2.42884935667901e-06,6.75220121156765e-05,4.93624214141835
"Q9VN14",0.269102363427816,19.3247715347831,7.24471195339161,2.52152529801698e-06,6.89492491326612e-05,4.89829933557177
"P22979",0.465652077338898,19.4570518402564,7.2281218595792,2.59215418972794e-06,6.90633313062349e-05,4.87030632091721
"Q8SXF0",0.395234844043848,16.3789852273606,7.22434824858213,2.60850711768153e-06,6.90633313062349e-05,4.863933619577
"A1Z9A8",0.473793718254583,16.7020277906222,7.18440962772258,2.78835863273403e-06,7.26715968656306e-05,4.79636519114212
"Q9VM07",0.495597714395702,17.0004725945388,7.08928636944544,3.27106215543335e-06,8.38303224981111e-05,4.63453648242454
"Q9W2E7",0.366292080740035,18.5299144004002,7.08100694661038,3.31702714920583e-06,8.38303224981111e-05,4.62039112968951
"Q8SZN1",-0.45788794330478,20.111525262488,-6.95721819898213,4.09106206878479e-06,0.000101849127324374,4.40775142802972
"Q9VR79",0.527422574355455,20.2554311892079,6.90360097478828,4.48299474589618e-06,0.000109965224061101,4.31498142639236
"Q9VMR6",-0.334707831550777,18.7929663196911,-6.85495893936027,4.87259309474123e-06,0.000117789641768527,4.23046973387947
"Q9VNW6",0.682036784364247,21.6437107360233,6.783635759293,5.50909921844577e-06,0.000131273964233822,4.1059491269967
"Q8MSI2",-0.582327975782238,23.9873843716294,-6.772874986136,5.61243557656358e-06,0.000131852711855043,4.08710009212803
"O18413",0.258916716577357,19.4214419178193,6.72130173036562,6.13659595540668e-06,0.000142164472966921,3.9965358179139
"Q9V3D9",0.249136366340895,17.4312660305451,6.67114534198976,6.6956050313615e-06,0.000152989988935767,3.90810041907688
"Q7K485",0.371976413082447,20.5588328085492,6.56450868400324,8.06836446340068e-06,0.000180282315855496,3.71890307040525
"Q9W4I3",0.382106668622148,16.583541444998,6.56184372897552,8.10621923810684e-06,0.000180282315855496,3.71415436431252
"Q24253",0.460850351484652,18.9061045823468,6.53755482196694,8.4599058861852e-06,0.000185672671291538,3.67082776634359
"Q9W3E2",-0.634307082032205,17.6355475169739,-6.51113741710525,8.86294401712127e-06,0.000190903447001935,3.62361029487149
"Q7K148",0.395453052232693,16.849496891228,6.50704577431801,8.92713960800414e-06,0.000190903447001935,3.6162882860362
"Q9VQ91",-0.403575845308751,14.9730225022346,-6.46389565759137,9.63446152101037e-06,0.000203421288823358,3.53892803453403
"Q9VSS2",0.407155963316544,16.2304029222761,6.41844761540462,1.04430250141796e-05,0.000217145676780902,3.45716589172555
"Q9VA42",-0.527307691381427,20.2824353439044,-6.41298648425567,1.05448440163388e-05,0.000217145676780902,3.44732172377259
"O02195",0.316027418808567,18.7009134654294,6.40052073387101,1.07811598186847e-05,0.000219304568019098,3.42483548664245
"Q9I7K0",-0.416619711101177,16.1805296631378,-6.31112175654301,1.26463810174973e-05,0.00025414654864079,3.2629380104401
"P12080",0.285596259557803,19.0620897410562,6.30365688322158,1.28166501709939e-05,0.000254502053395451,3.24936905977313
"Q8IN44",-0.480054656949758,19.8683741411854,-6.28264102909514,1.33089695110877e-05,0.000259353234314979,3.21112675950819
"Q9Y119",-0.38499807070286,17.7137644715383,-6.28001205966368,1.33719293471752e-05,0.000259353234314979,3.20633853302552
"P50887",0.608644887749218,17.7754614717795,6.25560893872014,1.39713820904844e-05,0.000263498780044744,3.16184652125973
"Q9VTU2",-0.247269233178038,20.8195611019302,-6.25230206770412,1.40547439760703e-05,0.000263498780044744,3.1558110398146
"Q9VTZ4",0.355663282267823,18.1840541179795,6.25211057208263,1.40595871846416e-05,0.000263498780044744,3.15546148823732
"Q9VAM6",-0.279667294460396,22.0854760098359,-6.10871954099286,1.82234133351846e-05,0.000337740593812087,2.89229507903042
"Q7K569",0.437107860350558,20.5965234990322,6.09331381307687,1.87415891821387e-05,0.000343527151162718,2.86385233366868
"Q95SS8",0.335098519722933,15.5620005249743,6.08720749029017,1.89512021671918e-05,0.000343593534944303,2.85256955806289
"Q9VPE2",0.35168216580178,20.8567421228232,6.05321215910892,2.01636451951404e-05,0.000361644733177357,2.78966235955847
"Q9VEB1",-0.219249144551991,25.1289450051015,-6.0278584570402,2.11202909774878e-05,0.000374772822877124,2.74264338395344
"Q7JPS2",-0.474778117691955,20.6941733676216,-5.95909115450854,2.39603649276702e-05,0.000420693565256357,2.61467258071121
"Q9VWH4",-0.209459618671708,24.3652003971346,-5.90868572210368,2.62926499475647e-05,0.000456483129366002,2.52046524498198
"Q9W1F8",-0.303194807280098,17.6385092340496,-5.90349096476011,2.65460812640901e-05,0.000456483129366002,2.51073682965401
"P42281",-0.377819404899221,21.8073675021789,-5.85682291781734,2.89399949517003e-05,0.000492570526320777,2.42317748769207
"Q9VSY0",-0.367616895806933,22.6100148721128,-5.83799647969508,2.996828967142e-05,0.000498328240099936,2.38777256559089
"P54385",0.383150768389172,21.5202325042604,5.83167531303873,3.03220066788232e-05,0.000498328240099936,2.37587440985297
"Q9W266",-0.289673782480826,18.4113210385701,-5.82660398473436,3.06089215977311e-05,0.000498328240099936,2.36632494438741
"Q7K2E1",0.458232235587591,17.4426512464403,5.82623000526001,3.06301912167375e-05,0.000498328240099936,2.36562059418776
"Q9VEV3",-0.237806036402905,18.2516565823609,-5.82374230471275,3.07720675841088e-05,0.000498328240099936,2.36093480380807
"Q9VWP2",-0.334703622357939,19.6330517387412,-5.81048451026852,3.15397780242001e-05,0.000505849516772748,2.33594877689801
"Q9VSL3",0.331503229294107,22.4632904713458,5.77355717701794,3.37848137632173e-05,0.000536695898638537,2.26623162066354
"Q9VJZ4",-0.220522531324047,21.3033885169847,-5.71421392603749,3.77467304609596e-05,0.000589441373722973,2.1538176930467
"Q9V3A8",0.34553318989844,15.5552073607755,5.7132929466718,3.78118866836679e-05,0.000589441373722973,2.15206944285495
"Q9VCX3",0.740206365909243,12.9894979633501,5.70111431078457,3.86845505181856e-05,0.000597461391336423,2.12894091543228
"P82890",-0.364117076765659,19.6171589226471,-5.69218700240824,3.933750330359e-05,0.000598502305449551,2.1119747179329
"Q9W5W7",0.37636438827661,14.9512381497284,5.69039998191007,3.94695764984716e-05,0.000598502305449551,2.1085772689572
"Q7K3N4",0.302429815863025,17.1134116789979,5.64476304119791,4.30031603374154e-05,0.000646209652637918,2.02167271887672
"P29327",0.304715440338725,19.5356750332922,5.63852603249216,4.35109842037778e-05,0.000648002871891977,2.00977490892564
"Q9VA37",-0.301825946781907,21.7725286143784,-5.61988553746252,4.50661306902512e-05,0.000665223946826009,1.97418615868317
"Q9VB22",-0.345029471083393,17.2004405191688,-5.61514896725807,4.54704090963004e-05,0.000665303880461659,1.96513590059898
"A1Z847",-0.308033048844095,20.0786029324823,-5.59564804788569,4.71749052274481e-05,0.000684241234081594,1.92784481299581
"Q9W199",0.495884097313928,15.8423910777886,5.57068807830973,4.94537476398745e-05,0.00071111078502854,1.88004363403997
"Q9VZG1",-0.292498263204561,17.756194577628,-5.54760800678704,5.16625870790161e-05,0.000736523036305972,1.83577217423241
